id,ageRating,countries,genres,name,updatedAt,year,sequelsAndPrequels,createdAt,networks,audience,totalSeriesLength,rating_kp,rating_imdb,rating_tmdb,rating_filmCritics,rating_russianFilmCritics,rating_await,fees_world_value,fees_world_currency,fees_russia_value,fees_russia_currency,fees_usa_value,fees_usa_currency,budget_value,budget_currency,votes_kp,votes_imdb,votes_tmdb,votes_filmCritics,votes_russianFilmCritics,votes_await,genres_str,genre_count,countries_str,audience_total,has_sequel
1359591,18.0,[{'name': 'Великобритания'}],"[{'name': 'документальный'}, {'name': 'криминал'}, {'name': 'детектив'}, {'name': 'история'}]",Ди Би Купер: Как угнать «Боинг» и исчезнуть,2026-02-28T23:16:01.236Z,2020,,2024-04-13T05:11:03.180Z,,,,7.181,6.5,,7.2,0.0,0,4218.0,$,,,,,,,3310,2400,,35,0,0,"документальный, криминал, детектив, история",4,Великобритания,0,False
1359466,18.0,[{'name': 'Греция'}],"[{'name': 'драма'}, {'name': 'военный'}, {'name': 'история'}]",Смирна,2026-03-01T13:11:05.474Z,2021,,2024-04-13T04:28:11.840Z,,,,7.324,6.8,,0.0,0.0,0,8746.0,$,,,,,,,10758,3600,,0,0,0,"драма, военный, история",3,Греция,0,False
1359074,,[{'name': 'США'}],"[{'name': 'документальный'}, {'name': 'боевик'}, {'name': 'комедия'}]",Чудаки навсегда,2026-03-01T16:01:18.543Z,2022,"[{'id': 229768, 'alternativeName': 'Landspeed: CKY', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/e62f75bd-b8c8-49bb-86d0-37eeb915a042/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/e62f75bd-b8c8-49bb-86d0-37eeb915a042/300x450'}, 'year': 1999}, {'id': 258476, 'name': 'Грудь', 'alternativeName': 'Big Brother: Boob', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/fb22b155-eaa9-419c-8a7d-4b12977179c2/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/fb22b155-eaa9-419c-8a7d-4b12977179c2/300x450'}, 'year': 1999}, {'id': 230098, 'alternativeName': 'CKY2K', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/1e3cb369-a716-4953-8e7c-f3340d6a77df/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/1e3cb369-a716-4953-8e7c-f3340d6a77df/300x450'}, 'year': 2000}, {'id': 207010, 'name': 'Чудаки', 'alternativeName': 'Jackass', 'type': 'tv-series', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/3f897681-6438-424c-a91e-3bfd96c43fea/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/3f897681-6438-424c-a91e-3bfd96c43fea/300x450'}, 'year': 2000}, {'id': 230045, 'alternativeName': 'CKY 3', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/b4b08086-6513-409f-8a22-f93dd65fdd20/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/b4b08086-6513-409f-8a22-f93dd65fdd20/300x450'}, 'year': 2001}, {'id': 717, 'name': 'Чудаки', 'alternativeName': 'Jackass: The Movie', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/adf28c41-8328-4ee2-a4db-09a1cf01d44c/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/adf28c41-8328-4ee2-a4db-09a1cf01d44c/300x450'}, 'year': 2002}, {'id': 230097, 'alternativeName': 'CKY 4 Latest & Greatest', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/4251a6a7-589d-448f-aa62-2332d2c6dbdd/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/4251a6a7-589d-448f-aa62-2332d2c6dbdd/300x450'}, 'year': 2002}, {'id': 231121, 'name': 'Придурки', 'alternativeName': 'Jackass Number Two', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/09ee9186-eb9e-460f-8617-7096d8a72945/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/09ee9186-eb9e-460f-8617-7096d8a72945/300x450'}, 'year': 2006}, {'id': 401170, 'name': 'Придурки 2.5', 'alternativeName': 'Jackass 2.5', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/964d276d-ad74-4ddd-b3fd-4a7746cb02ef/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/964d276d-ad74-4ddd-b3fd-4a7746cb02ef/300x450'}, 'year': 2007}, {'id': 427517, 'name': 'Мир чудаков: 24 часа', 'alternativeName': 'Jackassworld.com: 24 Hour Takeover', 'type': 'movie', 'relationType': 'BEFORE', 'year': 2008}, {'id': 532893, 'name': 'Придурки: Потерянные записи', 'alternativeName': 'Jackass: The Lost Tapes', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/1ab67b26-5764-450f-b860-7b35c152c16e/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/1ab67b26-5764-450f-b860-7b35c152c16e/300x450'}, 'year': 2009}, {'id': 402626, 'name': 'Чудаки 3D', 'alternativeName': 'Jackass 3D', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/c8ead413-ebd7-4e38-b902-4ba33c40377f/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/c8ead413-ebd7-4e38-b902-4ba33c40377f/300x450'}, 'year': 2010}, {'id': 583738, 'name': 'Чудаки 3.5', 'alternativeName': 'Jackass 3.5', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/558c3fd3-c81d-41f9-89fb-00d3ee6cee46/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/558c3fd3-c81d-41f9-89fb-00d3ee6cee46/300x450'}, 'year': 2011}, {'id': 780451, 'name': 'Несносный дед', 'alternativeName': 'Bad Grandpa', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/576c658e-da27-4066-a175-b12341436d58/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/576c658e-da27-4066-a175-b12341436d58/300x450'}, 'year': 2013}]",2025-12-29T18:45:51.381Z,,,,6.78,6.8,,7.0,0.0,0,80563999.0,$,,,57743451.0,$,10000000.0,$,11575,55000,,172,2,0,"документальный, боевик, комедия",3,США,0,True
1359043,,[{'name': 'Россия'}],[{'name': 'драма'}],Этюд #2,2026-02-12T07:13:02.961Z,2020,,2019-01-01T00:00:00.000Z,,,,6.0,0.0,,0.0,0.0,0,0.0,,,,,,,,178,0,,0,0,0,драма,1,Россия,0,False
1358438,18.0,[{'name': 'Камбоджа'}],[{'name': 'ужасы'}],Синистер. Обитель зла,2026-02-28T23:55:42.662Z,2024,,2025-11-12T09:15:28.422Z,,"[{'count': 26525, 'country': 'Россия'}]",,3.526,4.6,5.816,0.0,0.0,0,123673.0,$,122925.0,$,,,,,1485,199,19.0,0,0,0,ужасы,1,Камбоджа,0,False
1358372,,[{'name': 'США'}],"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'детектив'}]",Месть,2026-02-24T22:58:33.996Z,2022,,2019-01-01T00:00:00.000Z,,,,6.391,6.8,,6.9,0.0,0,4370536.0,$,,,4330720.0,$,,,3373,41000,,164,1,0,"драма, комедия, детектив",3,США,0,False
1358339,,[{'name': 'США'}],[{'name': 'комедия'}],Тейлор Томлинсон: Кризис четверти жизни,2026-02-25T18:08:21.196Z,2020,,2019-01-01T00:00:00.000Z,{'items': [{'name': 'Netflix'}]},,,7.581,7.4,7.163,0.0,0.0,0,0.0,,,,,,,,211,5700,120.0,0,0,0,комедия,1,США,0,False
1358329,,"[{'name': 'Великобритания'}, {'name': 'США'}]","[{'name': 'драма'}, {'name': 'военный'}, {'name': 'биография'}]",Благословение,2026-02-28T09:36:22.896Z,2021,[],2019-01-01T00:00:00.000Z,,,,6.243,6.6,,7.7,0.0,0,847418.0,$,,,201093.0,$,,,432,4500,,153,0,0,"драма, военный, биография",3,"Великобритания, США",0,False
1358171,,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'ужасы'}]",,2026-03-02T02:20:01.089Z,2020,,2019-01-01T00:00:00.000Z,,,,7.107,7.4,,0.0,0.0,0,0.0,,,,,,,,2418,331,,0,0,0,"короткометражка, ужасы",2,США,0,False
1357762,18.0,[{'name': 'Израиль'}],[{'name': 'драма'}],Ася,2026-02-21T01:31:15.668Z,2020,,2019-01-01T00:00:00.000Z,,,,6.684,6.7,,7.3,0.0,0,6138.0,$,5583.0,$,,,,,2412,782,,34,1,0,драма,1,Израиль,0,False
1357708,12.0,"[{'name': 'Франция'}, {'name': 'Польша'}]","[{'name': 'документальный'}, {'name': 'биография'}]",Кубрик о Кубрике,2026-02-20T19:24:00.561Z,2020,,2024-04-13T05:38:30.942Z,,,,7.652,7.1,7.5,0.0,0.0,0,0.0,,,,,,,,2277,3100,48.0,0,1,0,"документальный, биография",2,"Франция, Польша",0,False
1357639,16.0,[{'name': 'США'}],[{'name': 'документальный'}],Крушение: Дело против Boeing,2026-02-24T20:19:23.500Z,2022,,2025-12-29T18:46:17.391Z,{'items': [{'name': 'Netflix'}]},,,7.366,7.4,7.01,0.0,0.0,0,0.0,,,,,,,,4047,15000,195.0,0,0,0,документальный,1,США,0,False
1357502,,[{'name': 'Россия'}],[{'name': 'документальный'}],Товарищ Вирус: Ученые о коронавирусе,2026-02-20T09:25:41.583Z,2020,,2026-01-04T11:48:34.980Z,,,,5.256,0.0,,0.0,0.0,0,0.0,,,,,,,,3120,0,,0,0,0,документальный,1,Россия,0,False
1357254,18.0,[{'name': 'Великобритания'}],"[{'name': 'ужасы'}, {'name': 'комедия'}]",Оборотни из глубинки,2026-02-24T09:49:00.600Z,2020,,2024-04-13T05:28:14.248Z,,,,5.261,3.7,5.708,0.0,0.0,0,0.0,,,,,,,,3997,2400,89.0,0,0,0,"ужасы, комедия",2,Великобритания,0,False
1357220,16.0,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'комедия'}]",Комната писем,2026-02-25T22:22:22.277Z,2020,,2019-01-01T00:00:00.000Z,,,,6.749,6.8,6.697,0.0,0.0,0,0.0,,,,,,,,624,3400,94.0,0,1,0,"короткометражка, комедия",2,США,0,False
1357034,,[{'name': 'Индия'}],"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}]","Девара, часть 1",2026-03-02T00:05:51.441Z,2024,,2026-01-04T04:50:27.784Z,,,,7.0,6.0,,0.0,0.0,0,33410000.0,$,,,5600000.0,$,36000000.0,$,1496,23000,,0,0,0,"боевик, триллер, драма",3,Индия,0,False
1356903,18.0,[{'name': 'США'}],[{'name': 'триллер'}],Роковая ошибка,2026-02-22T16:24:54.833Z,2020,,2019-01-01T00:00:00.000Z,,,,5.898,5.1,,0.0,0.0,0,0.0,,,,,,,,8299,327,,0,0,0,триллер,1,США,0,False
1356662,18.0,"[{'name': 'Великобритания'}, {'name': 'Сербия'}, {'name': 'Германия'}]","[{'name': 'ужасы'}, {'name': 'драма'}, {'name': 'детектив'}]",Вампир,2026-02-25T15:49:53.610Z,2021,,2024-04-13T04:56:34.118Z,,,,5.004,5.3,,0.0,0.0,0,0.0,,,,,,,,5492,1100,,0,0,0,"ужасы, драма, детектив",3,"Великобритания, Сербия, Германия",0,False
1356762,,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'детектив'}]",Госпожа,2026-02-19T05:48:43.931Z,2022,,2019-01-01T00:00:00.000Z,{'items': [{'name': 'Amazon Prime Video'}]},,,5.406,5.3,,6.5,0.0,0,0.0,,,,,,,,1103,6300,,160,0,0,"ужасы, триллер, драма, детектив",4,США,0,False
1356700,18.0,[{'name': 'Польша'}],"[{'name': 'драма'}, {'name': 'криминал'}]",Эскортницы,2026-03-02T06:11:14.714Z,2021,,2019-01-01T00:00:00.000Z,,"[{'count': 312752, 'country': 'Россия'}]",,6.456,5.3,5.968,0.0,0.0,0,8177284.0,$,1701177.0,$,,,,,66623,4400,139.0,0,0,0,"драма, криминал",2,Польша,0,False
1356433,,,"[{'name': 'драма'}, {'name': 'семейный'}]",Люси Шиммерс и принц мира,2026-03-02T11:37:31.549Z,2020,,2019-01-01T00:00:00.000Z,,,,7.91,7.1,,0.0,0.0,0,0.0,,,,,,,,2593,2300,,0,0,0,"драма, семейный",2,,0,False
1356421,18.0,[{'name': 'Италия'}],"[{'name': 'триллер'}, {'name': 'драма'}]",Загадочное убийство,2026-02-26T15:53:39.742Z,2020,,2024-04-13T02:47:37.127Z,,,,5.85,4.9,5.3,0.0,0.0,0,0.0,,,,,,,,47508,331,64.0,0,0,0,"триллер, драма",2,Италия,0,False
1356424,18.0,[{'name': 'Израиль'}],"[{'name': 'комедия'}, {'name': 'мелодрама'}]",Медовый месяц в Иерусалиме,2026-02-23T02:47:25.822Z,2020,"[{'id': 6996585, 'alternativeName': 'Finché notte non ci separi', 'type': 'movie', 'relationType': 'REMAKE', 'year': 2024}]",2024-04-13T06:46:36.235Z,,,,5.795,6.1,,0.0,0.0,0,0.0,,,,,,,,452,374,,0,0,0,"комедия, мелодрама",2,Израиль,0,True
1356366,16.0,[{'name': 'Россия'}],[{'name': 'комедия'}],Булки,2026-03-02T03:54:30.869Z,2022,,2019-01-01T00:00:00.000Z,,"[{'count': 268540, 'country': 'Россия'}]",,5.556,0.0,,0.0,0.0,0,127533.0,$,1225448.0,$,,,,,15179,0,,0,1,0,комедия,1,Россия,0,False
1356328,18.0,[{'name': 'Франция'}],"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'детектив'}]",Взрыв,2026-03-01T23:28:14.998Z,2021,,2024-04-13T05:19:58.180Z,,,,6.007,5.1,,0.0,0.0,0,69237.0,$,,,,,,,5033,601,,0,0,0,"триллер, драма, детектив",3,Франция,0,False
1355954,,[{'name': 'Япония'}],"[{'name': 'криминал'}, {'name': 'боевик'}, {'name': 'фантастика'}]",Токийские мстители,2026-02-28T17:46:03.767Z,2021,"[{'id': 5064130, 'name': 'Токийские мстители 2: Кровавый Хэллоуин — Судьба', 'alternativeName': 'Tokyo Revengers 2: Bloody Halloween – Destiny', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4486454/ce588119-870a-4f31-a2ca-6d39c615e9a6/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4486454/ce588119-870a-4f31-a2ca-6d39c615e9a6/300x450'}, 'year': 2023}, {'id': 5223156, 'name': 'Токийские мстители 2: Кровавый Хэллоуин – Решающая битва', 'alternativeName': 'Tokyo Revengers 2: Bloody Halloween – Decisive Battle', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4483445/46457348-bd7b-4d6f-a4ca-e75bfb609e3d/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4483445/46457348-bd7b-4d6f-a4ca-e75bfb609e3d/300x450'}, 'year': 2023}]",2019-01-01T00:00:00.000Z,,,,6.67,6.5,7.833,0.0,0.0,0,39714624.0,$,,,,,,,5028,2200,234.0,0,0,0,"криминал, боевик, фантастика",3,Япония,0,True
1355734,18.0,[{'name': 'Швейцария'}],[{'name': 'драма'}],Девушка и паук,2026-02-27T03:18:09.019Z,2021,,2019-01-01T00:00:00.000Z,,,,6.349,6.0,,0.0,0.0,0,2278.0,$,,,,,,,350,1900,,0,0,0,драма,1,Швейцария,0,False
1355621,,[{'name': 'Франция'}],"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]",Ночной доктор,2026-02-12T07:12:40.110Z,2020,,2019-01-01T00:00:00.000Z,,,,6.486,6.6,,0.0,0.0,0,695704.0,$,,,,,,,211,1900,,0,0,0,"триллер, драма, криминал",3,Франция,0,False
1355581,18.0,"[{'name': 'Италия'}, {'name': 'Испания'}]","[{'name': 'мелодрама'}, {'name': 'комедия'}]",Римские расставания,2026-03-01T04:41:49.511Z,2021,,2026-01-01T21:14:53.288Z,,"[{'count': 1861, 'country': 'Россия'}]",,7.096,6.5,,0.0,0.0,0,16061.0,$,9889.0,$,,,,,22691,1200,,0,0,0,"мелодрама, комедия",2,"Италия, Испания",0,False
1355574,18.0,[{'name': 'Италия'}],"[{'name': 'фэнтези'}, {'name': 'комедия'}]",Жуткая семейка,2026-03-01T12:19:00.829Z,2021,"[{'id': 5026530, 'name': 'Жуткая семейка. Свадебный переполох', 'alternativeName': 'Un matrimonio mostruoso', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10592371/7c52c912-0c89-40d9-be06-a52215ebcf43/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10592371/7c52c912-0c89-40d9-be06-a52215ebcf43/300x450'}, 'year': 2023}]",2019-01-01T00:00:00.000Z,,,,6.801,5.3,5.8,0.0,0.0,0,739258.0,$,,,,,,,80754,532,111.0,0,0,0,"фэнтези, комедия",2,Италия,0,True
1355414,,[{'name': 'Бразилия'}],"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'семейный'}]",Два отца,2026-03-01T18:09:41.297Z,2021,,2019-01-01T00:00:00.000Z,{'items': [{'name': 'Netflix'}]},,,5.468,5.7,6.604,0.0,0.0,0,0.0,,,,,,,,643,1600,178.0,0,0,0,"драма, комедия, семейный",3,Бразилия,0,False
1355330,18.0,"[{'name': 'Дания'}, {'name': 'Швеция'}, {'name': 'Норвегия'}, {'name': 'Исландия'}, {'name': 'Чехия'}, {'name': 'Польша'}]","[{'name': 'драма'}, {'name': 'биография'}, {'name': 'история'}]",Маргарита – королева Севера,2026-03-01T19:47:01.433Z,2021,,2024-04-13T02:44:53.342Z,,,,7.347,6.6,6.5,7.4,0.0,0,252152.0,$,,,,,,,57935,3800,90.0,19,0,0,"драма, биография, история",3,"Дания, Швеция, Норвегия, Исландия, Чехия, Польша",0,False
1355288,18.0,[{'name': 'США'}],"[{'name': 'триллер'}, {'name': 'драма'}]",Опасная цена славы,2026-02-28T14:46:15.349Z,2020,,2022-04-03T01:04:25.043Z,,,,5.797,4.8,,0.0,0.0,0,0.0,,,,,,,,6863,288,,0,0,0,"триллер, драма",2,США,0,False
1355282,18.0,"[{'name': 'Италия'}, {'name': 'Франция'}]","[{'name': 'биография'}, {'name': 'история'}, {'name': 'драма'}]",Тень Караваджо,2026-03-01T15:45:31.392Z,2022,,2024-04-13T04:00:48.344Z,,"[{'count': 30039, 'country': 'Россия'}]",,7.295,6.5,,0.0,28.5714,0,4832351.0,$,141872.0,$,,,,,15415,2100,,0,7,0,"биография, история, драма",3,"Италия, Франция",0,False
1355291,,[{'name': 'США'}],[{'name': 'драма'}],Последствия,2026-02-27T15:47:58.844Z,2021,,2019-01-01T00:00:00.000Z,{'items': [{'name': 'Max'}]},,,6.355,7.0,,7.7,0.0,0,0.0,,,,,,,,29310,42000,,71,0,0,драма,1,США,0,False
1355265,,"[{'name': 'Великобритания'}, {'name': 'Нидерланды'}]","[{'name': 'короткометражка'}, {'name': 'мюзикл'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'детектив'}]",Долгое прощание,2026-03-01T00:01:30.595Z,2020,,2019-01-01T00:00:00.000Z,,,,6.439,7.2,,0.0,0.0,0,0.0,,,,,,,,427,3600,,0,0,0,"короткометражка, мюзикл, триллер, драма, детектив",5,"Великобритания, Нидерланды",0,False
1355139,18.0,[{'name': 'США'}],"[{'name': 'комедия'}, {'name': 'драма'}, {'name': 'приключения'}]",Лулу и Бриггс,2026-03-01T18:06:49.291Z,2021,,2024-04-13T01:36:50.520Z,,"[{'count': 735549, 'country': 'Россия'}]",,7.438,6.5,,6.1,0.0,0,84550282.0,$,3818740.0,$,61778069.0,$,15000000.0,$,602421,52000,,159,2,0,"комедия, драма, приключения",3,США,0,False
1355214,,"[{'name': 'США'}, {'name': 'Канада'}]",[{'name': 'ужасы'}],Колыбельная,2026-03-01T23:31:00.944Z,2022,,2019-01-01T00:00:00.000Z,,,,4.991,4.9,,0.0,0.0,0,0.0,,,,,,,,1523,3100,,0,0,0,ужасы,1,"США, Канада",0,False
